graph_name;graph_type;algorithm;max_flow;avg_runtime;avg_iterations;avg_bound;avg_r;avg_m;avg_n;avg_cFrac;avg_rBar;avg_time_per_mI;avg_time_per_nI;avg_time_over_nm;avg_time_over_I_sntm;avg_s_bar;avg_t_bar_forward;avg_t_bar_residual;avg_insert_norm;avg_delete_norm;avg_update_norm_m;avg_update_norm_theoretical
26graph_100_25_1000.dimacs;square_mesh;bfs;300000;30925.724353600;40969;2.4744948e+09;0.000016557;247400;10002;0.089096605;0.000199960;0.000001526;0.000075471;0.000047285;0.000001500;0.995070517;0.999800709;0.997207110;-1;-1;-1;-1
26graph_100_25_1000.dimacs;square_mesh;dfs;300000;138695.490946200;261862.600000000;300000;0.872875333;247400;10002;0;0;0.000001070;0.000052954;0.000212065;0.000007479;0.789262718;0.126483302;0.127165516;-1;-1;-1;-1
26graph_100_25_1000.dimacs;square_mesh;fat;300000;610.179828400;466;9002689.552108161;0.000051762;247400;10002;0;0;0.000002646;0.000130914;0.000000933;0.000004000;0.647373530;0.653331020;0.648506138;0.979425145;0.655321296;0.087289337;0.672991703
26graph_100_25_1000.dimacs;square_mesh;scaling;300000;110.719411600;983;9002689.552108161;0.000109190;247400;10002;0;0;0.000000228;0.000011261;0.000000169;0.000004620;0.232072812;0.072959894;0.044577145;-1;-1;-1;-1
27graph_102_25_1000.dimacs;square_mesh;bfs;306000;31884.135140800;42755;2.67906632e+09;0.000015959;257454;10406;0.089540267;0.000192197;0.000001448;0.000071664;0.000029990;0.000001424;0.995180135;0.999805187;0.997269331;-1;-1;-1;-1
27graph_102_25_1000.dimacs;square_mesh;dfs;306000;153695.021185200;269844.200000000;306000;0.881843791;257454;10406;0;0;0.000001106;0.000054735;0.000144564;0.000007661;0.787803930;0.127758849;0.128464117;-1;-1;-1;-1
27graph_102_25_1000.dimacs;square_mesh;fat;306000;747.311901200;479;9383257.113751976;0.000051048;257454;10406;0;0;0.000003030;0.000149928;0.000000703;0.000004376;0.677389229;0.683229854;0.678653538;0.983019673;0.692434147;0.089477792;0.689977064
27graph_102_25_1000.dimacs;square_mesh;scaling;306000;133.185489000;1006;9383257.113751976;0.000107212;257454;10406;0;0;0.000000257;0.000012723;0.000000125;0.000005327;0.229351357;0.071261386;0.043634284;-1;-1;-1;-1
28graph_104_25_1000.dimacs;square_mesh;bfs;312000;37747.338837400;44509;2.89606514e+09;0.000015369;267708;10818;0.089700345;0.000184877;0.000001584;0.000078396;0.000025213;0.000001557;0.995271951;0.999808941;0.997321991;-1;-1;-1;-1
28graph_104_25_1000.dimacs;square_mesh;dfs;312000;163567.422647000;277726.200000000;312000;0.890148077;267708;10818;0;0;0.000001100;0.000054442;0.000109252;0.000007546;0.786284289;0.129155269;0.129881989;-1;-1;-1;-1
28graph_104_25_1000.dimacs;square_mesh;fat;312000;737.830013000;486;9771977.272970987;0.000049734;267708;10818;0;0;0.000002835;0.000140337;0.000000493;0.000003939;0.704124052;0.710180987;0.705665188;0.981582669;0.730905738;0.090304460;0.696460404
28graph_104_25_1000.dimacs;square_mesh;scaling;312000;129.818171400;1045;9771977.272970987;0.000106938;267708;10818;0;0;0.000000232;0.000011483;0.000000087;0.000004563;0.231182921;0.075616942;0.046178508;-1;-1;-1;-1
29graph_106_25_1000.dimacs;square_mesh;bfs;318000;40249.560729800;46356;3.12598456e+09;0.000014829;278162;11238;0.090123741;0.000177968;0.000001561;0.000077262;0.000020567;0.000001534;0.995363955;0.999812700;0.997374557;-1;-1;-1;-1
29graph_106_25_1000.dimacs;square_mesh;dfs;318000;177591.727876800;285502.800000000;318000;0.897807547;278162;11238;0;0;0.000001118;0.000055351;0.000090747;0.000007603;0.784724897;0.130478471;0.131205161;-1;-1;-1;-1
29graph_106_25_1000.dimacs;square_mesh;fat;318000;872.272843200;489;10168861.273595966;0.000048088;278162;11238;0;0;0.000003206;0.000158728;0.000000446;0.000004785;0.656113078;0.660981274;0.656846155;0.978340723;0.691607972;0.088920627;0.685890407
29graph_106_25_1000.dimacs;square_mesh;scaling;318000;138.605782200;1049;10168861.273595966;0.000103158;278162;11238;0;0;0.000000238;0.000011758;0.000000071;0.000004985;0.224760537;0.070274817;0.043102560;-1;-1;-1;-1
30graph_108_25_1000.dimacs;square_mesh;bfs;324000;45425.456139800;48240;3.36932746e+09;0.000014317;288816;11666;0.090341255;0.000171438;0.000001630;0.000080718;-0.000024537;0.000001602;0.995465317;0.999816833;0.997431856;-1;-1;-1;-1
30graph_108_25_1000.dimacs;square_mesh;dfs;324000;183743.606962600;293467;324000;0.905762346;288816;11666;0;0;0.000001084;0.000053670;-0.000099252;0.000007309;0.783261840;0.131729106;0.132478007;-1;-1;-1;-1
30graph_108_25_1000.dimacs;square_mesh;fat;324000;844.325471000;503;10573920.144784182;0.000047570;288816;11666;0;0;0.000002906;0.000143886;-0.000000456;0.000003990;0.712562274;0.718199982;0.713991100;0.984115877;0.732901068;0.092180065;0.711134128
30graph_108_25_1000.dimacs;square_mesh;scaling;324000;137.026780600;1091;10573920.144784182;0.000103178;288816;11666;0;0;0.000000217;0.000010766;-0.000000074;0.000004816;0.217875616;0.066604574;0.040747441;-1;-1;-1;-1
