graph_name;graph_type;algorithm;max_flow;avg_runtime;avg_iterations;avg_bound;avg_r;avg_m;avg_n;avg_cFrac;avg_rBar;avg_time_per_mI;avg_time_per_nI;avg_time_over_nm;avg_time_over_I_sntm;avg_s_bar;avg_t_bar_forward;avg_t_bar_residual;avg_insert_norm;avg_delete_norm;avg_update_norm_m;avg_update_norm_theoretical
24graph_6295_25_1000.dimacs;matching;fat;6295000;455.295163200;6295;7677582.477824970;0.000819920;169965;12592;0;0;0.000000213;0.000005744;-0.000031252;0.000006197;0.015830657;0.052549336;0.033745556;0.527198605;0.015830657;0;0
24graph_6295_25_1000.dimacs;matching;scaling;6295000;503.509254000;6295;7677582.477824970;0.000819920;169965;12592;0;0;0.000000235;0.000006352;-0.000034561;0.000004675;0.551027280;0.056677275;0.029922089;-1;-1;-1;-1
25graph_6460_25_1000.dimacs;matching;bfs;6460000;1408.191993800;6460;2.25385524e+09;0.000002866;174420;12922;0.056080151;0.000156207;0.000000625;0.000016869;0.000006619;0.000002175;0.268397609;0.508399865;0.277312296;-1;-1;-1;-1
25graph_6460_25_1000.dimacs;matching;dfs;6460000;295.384731200;6460;6460000;0.001000000;174420;12922;0;0;0.000000131;0.000003539;0.000001388;0.000006696;0.261564423;0.019687145;0.009885935;-1;-1;-1;-1
25graph_6460_25_1000.dimacs;matching;fat;6460000;466.650329200;6460;7891843.157813459;0.000818567;174420;12922;0;0;0.000000207;0.000005590;0.000002193;0.000005995;0.015943218;0.052660325;0.033950115;0.528592177;0.015943218;0;0
25graph_6460_25_1000.dimacs;matching;scaling;6460000;506.502393400;6460;7891843.157813459;0.000818567;174420;12922;0;0;0.000000225;0.000006068;0.000002381;0.000004492;0.549716757;0.056222532;0.029675936;-1;-1;-1;-1
26graph_6625_25_1000.dimacs;matching;bfs;6625000;1474.828010600;6625;2.3704515e+09;0.000002795;178875;13252;0.056081062;0.000152320;0.000000622;0.000016799;0.000003307;0.000002172;0.267591387;0.508267451;0.276537939;-1;-1;-1;-1
26graph_6625_25_1000.dimacs;matching;dfs;6625000;426.196942200;6625;6625000;0.001000000;178875;13252;0;0;0.000000180;0.000004854;0.000000956;0.000009197;0.261377585;0.019656829;0.009869671;-1;-1;-1;-1
26graph_6625_25_1000.dimacs;matching;fat;6625000;490.168518000;6625;8106432.198295709;0.000817252;178875;13252;0;0;0.000000207;0.000005583;0.000001099;0.000005896;0.016442693;0.053138314;0.034469615;0.532684576;0.016442693;0;0
26graph_6625_25_1000.dimacs;matching;scaling;6625000;569.042048200;6625;8106432.198295709;0.000817252;178875;13252;0;0;0.000000240;0.000006482;0.000001276;0.000004781;0.550717972;0.056476472;0.029813645;-1;-1;-1;-1
27graph_6790_25_1000.dimacs;matching;bfs;6790000;1571.469512400;6790;2.48998806e+09;0.000002727;183330;13582;0.056049201;0.000148536;0.000000631;0.000017040;0.000002294;0.000002213;0.266363510;0.507452403;0.275365936;-1;-1;-1;-1
27graph_6790_25_1000.dimacs;matching;dfs;6790000;331.226708400;6790;6790000;0.001000000;183330;13582;0;0;0.000000133;0.000003592;0.000000484;0.000006809;0.261102121;0.019651007;0.009866668;-1;-1;-1;-1
27graph_6790_25_1000.dimacs;matching;fat;6790000;547.574822800;6790;8321341.419523576;0.000815974;183330;13582;0;0;0.000000220;0.000005938;0.000000799;0.000006282;0.016490530;0.053169230;0.034402271;0.533116667;0.016490530;0;0
27graph_6790_25_1000.dimacs;matching;scaling;6790000;567.023035400;6790;8321341.419523576;0.000815974;183330;13582;0;0;0.000000228;0.000006148;0.000000828;0.000004569;0.547501751;0.056014789;0.029563716;-1;-1;-1;-1
28graph_6955_25_1000.dimacs;matching;bfs;6955000;1723.715135000;6955;2.61246492e+09;0.000002662;187785;13912;0.056088079;0.000145112;0.000000660;0.000017815;0.000001854;0.000002297;0.268412149;0.508613204;0.277305968;-1;-1;-1;-1
28graph_6955_25_1000.dimacs;matching;dfs;6955000;364.859525200;6955;6955000;0.001000000;187785;13912;0;0;0.000000140;0.000003771;0.000000392;0.000007161;0.260862569;0.019608818;0.009843958;-1;-1;-1;-1
